corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment_start	tokenFragment_end	charSegment_start	charSegment_end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	16	16	101	109	bn:00098005a		http://babelnet.org/rdf/s00098005a	1.0	0.11111111	0.003508772	BABELFY
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	16	17	101	118	bn:00008179n	http://dbpedia.org/resource/Ballistic_missile	http://babelnet.org/rdf/s00008179n	1.0	0.2777778	0.029239766	BABELFY
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	17	17	111	118	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	19	19	123	128	bn:00082489v		http://babelnet.org/rdf/s00082489v	0.0	0.0	0.0	MCS
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	20	20	130	133	bn:00056978n	http://dbpedia.org/resource/NATO	http://babelnet.org/rdf/s00056978n	0.9722222	0.3888889	0.06140351	BABELFY
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	22	22	139	145	bn:00044835n	http://dbpedia.org/resource/Western_(genre)	http://babelnet.org/rdf/s00044835n	0.0	0.0	0.0	MCS
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	23	23	147	155	bn:00047077n		http://babelnet.org/rdf/s00047077n	0.0	0.0	0.0	MCS
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	25	25	160	165	bn:00031896n	http://dbpedia.org/resource/Europe	http://babelnet.org/rdf/s00031896n	0.761165	0.7777778	0.45847952	BABELFY
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	28	28	175	180	bn:00017120n		http://babelnet.org/rdf/s00017120n	0.0	0.0	0.0	MCS
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	28	29	175	185	bn:00054852n	http://dbpedia.org/resource/Middle_East	http://babelnet.org/rdf/s00054852n	0.98170733	0.3888889	0.09415205	BABELFY
185	23574	5	26	0	4098280	While the Scuds fell short of Lampedusa , they clearly illustrate how Qadhafi could use longer-range ballistic missiles to target NATO and Western interests in Europe and the Middle East .	29	29	182	185	bn:00029050n	http://dbpedia.org/resource/East	http://babelnet.org/rdf/s00029050n	0.0	0.0	0.0	MCS
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	2	2	5	7	bn:01545729n	http://dbpedia.org/resource/Ha_(mythology)	http://babelnet.org/rdf/s01545729n	1.0	0.25	0.029411765	BABELFY
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	3	3	9	13	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.5	0.11764706	BABELFY
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	4	4	15	18	bn:13783090v		http://babelnet.org/rdf/s13783090v	0.0	0.0	0.0	MCS
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	8	8	31	39	bn:00098005a		http://babelnet.org/rdf/s00098005a	1.0	0.5	0.1764706	BABELFY
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	8	9	31	48	bn:00008179n	http://dbpedia.org/resource/Ballistic_missile	http://babelnet.org/rdf/s00008179n	1.0	0.75	0.44117647	BABELFY
185	23574	6	26	0	4098281	QN : Has Libya used any of its ballistic missiles ?	9	9	41	48	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.75	0.5	0.1764706	BABELFY
185	23574	1	27	0	4098282	ID:lcch_0025 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	0	0	0	3	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9957447	0.8666667	0.077380955	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	3	3	12	20	bn:00096939a		http://babelnet.org/rdf/s00096939a	1.0	0.06666667	3.3068782E-4	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	4	4	22	28	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8372093	0.8	0.0952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	5	5	30	36	bn:00021497n	http://dbpedia.org/resource/Software	http://babelnet.org/rdf/s00021497n	0.7567568	0.26666668	0.009259259	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	8	8	45	48	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	0.93264246	0.6666667	0.05952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	8	9	45	50	bn:01307577n	http://dbpedia.org/resource/R-17_Elbrus	http://babelnet.org/rdf/s01307577n	1.0	0.6	0.035714287	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	11	11	54	57	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	0.93264246	0.6666667	0.05952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	11	12	54	59	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	1.0	0.73333335	0.069113754	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	18	18	77	83	bn:00018452n	http://dbpedia.org/resource/Chinese_language	http://babelnet.org/rdf/s00018452n	0.9130435	0.4	0.013888889	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	19	19	85	102	bn:00696402n	http://dbpedia.org/resource/Surface-to-surface_missile	http://babelnet.org/rdf/s00696402n	1.0	0.6	0.0625	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	19	20	85	110	bn:00696402n	http://dbpedia.org/resource/Surface-to-surface_missile	http://babelnet.org/rdf/s00696402n	1.0	0.6	0.0625	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	20	20	104	110	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8372093	0.8	0.0952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	21	21	112	118	bn:00086430v		http://babelnet.org/rdf/s00086430v	0.0	0.0	0.0	MCS
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	24	24	127	140	bn:00111514a		http://babelnet.org/rdf/s00111514a	0.0	0.0	0.0	MCS
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	24	25	127	148	bn:00069045n	http://dbpedia.org/resource/Surface-to-air_missile	http://babelnet.org/rdf/s00069045n	1.0	0.73333335	0.080026455	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	25	25	142	148	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8372093	0.8	0.0952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	27	27	152	159	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8372093	0.8	0.0952381	BABELFY
185	23574	2	27	0	4098283	Iran has an ambitious missile program , with SCUD B , SCUD C , and CSS-8 ( a Chinese surface-to-surface missile derived from a surface-to-air missile ) missiles in its inventory .	30	30	168	176	bn:00047331n		http://babelnet.org/rdf/s00047331n	0.0	0.0	0.0	MCS
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	2	2	13	20	bn:00082276v		http://babelnet.org/rdf/s00082276v	0.0	0.0	0.0	MCS
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	3	3	22	25	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	0.984375	0.64285713	0.034351144	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	3	4	22	34	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	1.0	0.71428573	0.04089422	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	4	4	27	34	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8333333	0.71428573	0.05452563	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	6	6	41	45	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	0.8888889	0.64285713	0.03925845	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	8	9	51	61	bn:00024943n	http://dbpedia.org/resource/North_Korea	http://babelnet.org/rdf/s00024943n	1.0	0.85714287	0.08505998	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	14	14	82	85	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9483986	0.9285714	0.14531079	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	16	16	89	92	bn:00002362n	http://dbpedia.org/resource/Iraq	http://babelnet.org/rdf/s00002362n	0.75941426	0.78571427	0.09896401	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	17	17	94	96	bn:00080439n	http://dbpedia.org/resource/Warfare	http://babelnet.org/rdf/s00080439n	0.91240877	0.71428573	0.06815703	BABELFY
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	20	20	104	111	bn:00047448n		http://babelnet.org/rdf/s00047448n	0.0	0.0	0.0	MCS
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	23	23	121	124	bn:00096151a		http://babelnet.org/rdf/s00096151a	0.0	0.0	0.0	MCS
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	25	25	129	135	bn:00084082v		http://babelnet.org/rdf/s00084082v	0.0	0.0	0.0	MCS
185	23574	3	27	0	4098284	Having first acquired SCUD missiles from Libya and North Korea for use during the Iran - Iraq war , the Iranians are now able to produce the missile themselves .	27	27	141	147	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8333333	0.71428573	0.05452563	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	2	2	5	8	bn:00017393n	http://dbpedia.org/resource/Deer	http://babelnet.org/rdf/s00017393n	1.0	0.2	0.014925373	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	3	3	10	13	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	1.0	1.0	0.4477612	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	4	4	15	21	bn:00088042v		http://babelnet.org/rdf/s00088042v	1.0	0.2	0.014925373	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	5	5	23	26	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	0.85714287	0.4	0.08955224	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	5	6	23	35	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	1.0	0.6	0.17910448	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	6	6	28	35	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.9375	0.6	0.2238806	BABELFY
185	23574	4	27	0	4098285	QN : Does Iran produce SCUD missiles domestically ?	7	7	37	48	bn:00115095r		http://babelnet.org/rdf/s00115095r	0.0	0.0	0.0	MCS
185	23574	1	28	0	4098286	ID:lcch_0026 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	0	0	0	3	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9697733	0.84615386	0.109905794	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	2	2	11	18	bn:00082279v		http://babelnet.org/rdf/s00082279v	1.0	0.07692308	2.854696E-4	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	3	3	20	25	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	1.0	0.7692308	0.04282044	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	4	4	27	35	bn:00098005a		http://babelnet.org/rdf/s00098005a	1.0	0.15384616	0.0017128176	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	4	5	27	44	bn:00008179n	http://dbpedia.org/resource/Ballistic_missile	http://babelnet.org/rdf/s00008179n	1.0	0.84615386	0.05652298	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	5	5	37	44	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.8228347	0.84615386	0.059663147	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	7	7	51	55	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	0.85955054	0.6923077	0.04367685	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	9	10	61	71	bn:00024943n	http://dbpedia.org/resource/North_Korea	http://babelnet.org/rdf/s00024943n	1.0	0.84615386	0.07850414	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	12	12	77	80	bn:13783090v		http://babelnet.org/rdf/s13783090v	0.0	0.0	0.0	MCS
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	16	16	98	101	bn:00047447n	http://dbpedia.org/resource/Iran	http://babelnet.org/rdf/s00047447n	0.9697733	0.84615386	0.109905794	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	18	18	105	108	bn:00002362n	http://dbpedia.org/resource/Iraq	http://babelnet.org/rdf/s00002362n	0.77363896	0.7692308	0.07707679	BABELFY
185	23574	2	28	0	4098287	Iran first acquired SCUD-B ballistic missiles from Libya and North Korea and used them during the Iran - Iraq war .	19	19	110	112	bn:00080439n	http://dbpedia.org/resource/Warfare	http://babelnet.org/rdf/s00080439n	0.8955224	0.7692308	0.0685127	BABELFY
185	23574	3	28	0	4098288	QN : Did Libya have SCUD-B missiles ?	2	2	5	7	bn:03151917n	http://dbpedia.org/resource/Dodecadodecahedron	http://babelnet.org/rdf/s03151917n	0.0	0.0	0.0	MCS
185	23574	3	28	0	4098288	QN : Did Libya have SCUD-B missiles ?	3	3	9	13	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.5	0.11111111	BABELFY
185	23574	3	28	0	4098288	QN : Did Libya have SCUD-B missiles ?	5	5	20	25	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	1.0	1.0	0.6666667	BABELFY
185	23574	3	28	0	4098288	QN : Did Libya have SCUD-B missiles ?	6	6	27	34	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	1.0	0.5	0.22222222	BABELFY
185	23574	1	29	0	4098289	ID:lcch_0027 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	0	0	0	4	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.29411766	0.039123632	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	2	2	10	14	bn:00094413v		http://babelnet.org/rdf/s00094413v	1.0	0.05882353	0.0031298904	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	5	5	23	29	bn:00105999a		http://babelnet.org/rdf/s00105999a	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	6	6	31	37	bn:00075023n		http://babelnet.org/rdf/s00075023n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	9	9	44	50	bn:00086733v		http://babelnet.org/rdf/s00086733v	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	12	12	60	69	bn:00097805a		http://babelnet.org/rdf/s00097805a	1.0	0.05882353	0.0015649452	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	13	13	71	77	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	17	17	88	93	bn:00084121v		http://babelnet.org/rdf/s00084121v	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	19	19	99	103	bn:00003268n	http://dbpedia.org/resource/Range_(music)	http://babelnet.org/rdf/s00003268n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	22	22	112	116	bn:00082449v		http://babelnet.org/rdf/s00082449v	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	23	23	118	121	bn:01613915n	http://dbpedia.org/resource/Scud	http://babelnet.org/rdf/s01613915n	0.96	0.23529412	0.037558686	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	24	24	123	127	bn:00035767n		http://babelnet.org/rdf/s00035767n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	27	27	138	142	bn:00078738n	http://dbpedia.org/resource/Year	http://babelnet.org/rdf/s00078738n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	30	30	154	155	bn:00002355n	http://dbpedia.org/resource/Aluminium	http://babelnet.org/rdf/s00002355n	0.73170733	0.29411766	0.04694836	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	30	31	154	161	bn:00002357n	http://dbpedia.org/resource/Fatah	http://babelnet.org/rdf/s00002357n	1.0	0.11764706	0.006259781	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	31	31	157	161	bn:00002357n	http://dbpedia.org/resource/Fatah	http://babelnet.org/rdf/s00002357n	1.0	0.11764706	0.006259781	BABELFY
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	34	34	173	179	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	2	29	0	4098290	Libya has tried , with limited success , to develop its own indigenous missile , and to extend the range of its aging SCUD force for many years under the Al Fatah and other missile programs .	35	35	181	188	bn:00021497n	http://dbpedia.org/resource/Software	http://babelnet.org/rdf/s00021497n	0.75	0.29411766	0.04694836	BABELFY
185	23574	3	29	0	4098291	QN : Has Libya developed its own domestic missile program ?	3	3	9	13	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.25	0.0625	BABELFY
185	23574	3	29	0	4098291	QN : Has Libya developed its own domestic missile program ?	4	4	15	23	bn:00086733v		http://babelnet.org/rdf/s00086733v	0.0	0.0	0.0	MCS
185	23574	3	29	0	4098291	QN : Has Libya developed its own domestic missile program ?	7	7	33	40	bn:00101684a		http://babelnet.org/rdf/s00101684a	1.0	0.25	0.0625	BABELFY
185	23574	3	29	0	4098291	QN : Has Libya developed its own domestic missile program ?	8	8	42	48	bn:00055322n	http://dbpedia.org/resource/Missile	http://babelnet.org/rdf/s00055322n	0.0	0.0	0.0	MCS
185	23574	3	29	0	4098291	QN : Has Libya developed its own domestic missile program ?	9	9	50	56	bn:00064646n		http://babelnet.org/rdf/s00064646n	0.0	0.0	0.0	MCS
185	23574	1	30	0	4099208	ID:lcch_0028 .	0	0	0	1	bn:00037612n	http://dbpedia.org/resource/Mush_Records	http://babelnet.org/rdf/s00037612n	0.0	0.0	0.0	MCS
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	2	2	12	19	bn:00013142n	http://dbpedia.org/resource/Delivery_(commerce)	http://babelnet.org/rdf/s00013142n	0.0	0.0	0.0	MCS
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	3	3	21	26	bn:00689078n	http://dbpedia.org/resource/Option_(aircraft_purchasing)	http://babelnet.org/rdf/s00689078n	1.0	0.3	0.033333335	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	7	7	40	44	bn:00087710v		http://babelnet.org/rdf/s00087710v	0.0	0.0	0.0	MCS
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	8	8	46	50	bn:00050980n	http://dbpedia.org/resource/History_of_Libya_under_Muammar_Gaddafi	http://babelnet.org/rdf/s00050980n	1.0	0.5	0.14814815	BABELFY
185	23574	2	30	0	4099209	Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .	12	12	65	70	bn:03176451n	http://dbpedia.org/resource/Final_Fantasy_Tactics_Advance	http://babelnet.org/rdf/s03176451n	0.75	0.2	0.022222223	BABELFY
